AvailabilityZone,Duration,FixedPrice,InstanceType,ProductDescription,ReservedInstancesOfferingId,UsagePrice,CurrencyCode,InstanceTenancy,Marketplace,OfferingClass,OfferingType,PricingDetails,RecurringCharges,Scope
us-east-1c,94608000,13666.0,c7g.metal,Linux/UNIX,1fe3d279-3c39-42ff-9b2c-dcfdcccaded1,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.52, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,781.0,c7g.xlarge,Linux/UNIX,76bd9096-2990-4816-a446-f94a924c972b,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,850.0,c7g.xlarge,Linux/UNIX,c9f1fcf9-c359-4295-91da-fbe1f592a32a,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,1457.0,c7g.xlarge,Linux/UNIX,e8bc44b9-48d8-4720-ad59-9971012cbbac,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,1674.0,c7g.xlarge,Linux/UNIX,5ecb409d-63d9-417c-8486-4eb907af41ae,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,c7g.xlarge,Linux/UNIX,066846b2-3cab-4be2-a636-7c8f27042e61,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.0955, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,c7g.xlarge,Linux/UNIX,37f37da1-498b-44a2-81d6-588b9594ee2e,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.104, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,c7g.xlarge,Linux/UNIX,d370f312-cf54-4328-bd84-ebf2306ff8ac,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.0637, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,c7g.xlarge,Linux/UNIX,0207e134-d863-48b5-ac60-6923d57a7aaa,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.0702, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,399.0,c7g.xlarge,Linux/UNIX,ecbfc8a6-8e3f-410d-8337-129f2e1ac616,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.0455, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,434.0,c7g.xlarge,Linux/UNIX,9a9b90a8-f12b-4ec8-b38d-659af682f5c1,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.0495, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,775.0,c7g.xlarge,Linux/UNIX,d65c673f-5a65-4f61-ae14-fa61e149e0f6,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.0295, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,854.0,c7g.xlarge,Linux/UNIX,c91d75f0-d2a6-48bf-b117-dddd55f0554b,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.0325, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,5904.0,d2.2xlarge,Linux/UNIX,99bf3599-32e0-4505-a2a8-97de2a9c2c97,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,6812.0,d2.2xlarge,Linux/UNIX,2e456fc2-0073-4359-b789-12cf0ccfaac5,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,10390.0,d2.2xlarge,Linux/UNIX,6dc5a1fe-cec1-4a2b-80e6-db4a8121a012,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,15941.0,d2.2xlarge,Linux/UNIX,7cf568ad-e879-4605-9d1f-6215a9e262ca,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.2xlarge,Linux/UNIX,a84c401b-4b44-40c3-9272-111d69b6dbf8,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.804, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.2xlarge,Linux/UNIX,801c8b3f-b1f7-45fd-80f0-f06300d63c9e,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.833, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d2.2xlarge,Linux/UNIX,9e99586c-10cb-4b16-a919-a0fe9d0c31fa,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.724, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,3012.0,d2.2xlarge,Linux/UNIX,bab1d22a-152a-41c0-a4f7-76178be0fa5a,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.344, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,3476.0,d2.2xlarge,Linux/UNIX,f0ae31fd-b99f-48cd-86db-f33376eb4833,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.397, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,5534.0,d2.2xlarge,Linux/UNIX,66c69aa3-44e9-4c8a-b82f-a203484ac31f,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.21, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,8132.0,d2.2xlarge,Linux/UNIX,81fa5976-6ae0-47b1-8198-a50e152f33eb,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.31, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,11808.0,d2.4xlarge,Linux/UNIX,dc06d2cc-5479-4709-8330-8547dad65926,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,13624.0,d2.4xlarge,Linux/UNIX,ee8adefc-2fe1-4210-9945-11a28222f1a2,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,20780.0,d2.4xlarge,Linux/UNIX,5561bcdc-a6e6-4bc0-9bfa-8432c2017e87,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,31882.0,d2.4xlarge,Linux/UNIX,d2547ae7-e75f-4e96-a224-b8577271324d,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.4xlarge,Linux/UNIX,60254cea-c7ae-474e-afc0-ccc745c73bdf,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 1.608, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.4xlarge,Linux/UNIX,0b7431d3-e011-4fca-abb6-f8b716b8510a,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 1.666, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d2.4xlarge,Linux/UNIX,a1a02cd7-d4d6-4418-a62c-cda17683d6c8,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 1.447, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,6024.0,d2.4xlarge,Linux/UNIX,109c14ad-c5aa-4f1f-a7a0-93a3355efe6c,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.688, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,6951.0,d2.4xlarge,Linux/UNIX,891f9e44-ea36-4025-8c41-bfaed06d5e66,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.794, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,11068.0,d2.4xlarge,Linux/UNIX,f5b5c57b-5cb1-4799-8939-24371364cdc0,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.42, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,16265.0,d2.4xlarge,Linux/UNIX,4ef52ef5-713e-48b8-ab28-3091f701a86b,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.619, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,23616.0,d2.8xlarge,Linux/UNIX,6e840acb-7d03-4759-b141-373f39edadaf,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,27248.0,d2.8xlarge,Linux/UNIX,7b905780-c6ba-4d4c-b19f-ac543c98d118,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,41560.0,d2.8xlarge,Linux/UNIX,9e6c3207-c864-4f7a-834b-414ef0a512ea,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,63763.0,d2.8xlarge,Linux/UNIX,a8ca72f7-2ebf-4031-8b3e-aeb5cc9ed742,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.8xlarge,Linux/UNIX,fd2c66ce-556b-4926-8294-2d462ca8be2f,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 3.216, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.8xlarge,Linux/UNIX,a12533be-55e8-47ab-96c1-49810a53445e,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 3.333, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d2.8xlarge,Linux/UNIX,f8858ba1-d039-49c6-8583-799b1dbe5895,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 2.894, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,12048.0,d2.8xlarge,Linux/UNIX,cfdcdd03-c568-4214-85ff-7e1bc87a7e15,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 1.376, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,13902.0,d2.8xlarge,Linux/UNIX,ce4fb8a9-abca-4e5d-b802-8f12df350008,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 1.587, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,22136.0,d2.8xlarge,Linux/UNIX,f9f191a1-6258-499d-8db9-01a7f8820fc0,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.84, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,32530.0,d2.8xlarge,Linux/UNIX,81f3e1bc-5f0a-43f5-a3b5-ce2b348f365a,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 1.238, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,2952.0,d2.xlarge,Linux/UNIX,1807327d-8dd8-47bd-bb86-0820ea59c5c9,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,3406.0,d2.xlarge,Linux/UNIX,94bf552a-04ca-406b-9672-ffb4721967ad,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,5195.0,d2.xlarge,Linux/UNIX,9356a016-90bf-46dc-a2c8-e0e3536e4d18,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,7970.0,d2.xlarge,Linux/UNIX,343606eb-780b-4eee-97ef-37b4fa696a8a,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.xlarge,Linux/UNIX,453b828f-09ea-49db-8fa4-327962af35d0,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.402, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d2.xlarge,Linux/UNIX,b10d46e9-a657-4988-a0f7-70eda01debae,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.417, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d2.xlarge,Linux/UNIX,1f50f2ce-c7f6-4d70-8502-d0a182ed9df6,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.362, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,1506.0,d2.xlarge,Linux/UNIX,970b7c37-cb06-4957-80ea-6cc66a5b6c8f,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.172, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,1738.0,d2.xlarge,Linux/UNIX,65af6525-8b04-44a9-96bf-1e4e4d9de31e,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.198, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,2767.0,d2.xlarge,Linux/UNIX,57d6b2fe-b3cc-4aa1-9ef8-5e70bb1ecd75,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.105, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,4066.0,d2.xlarge,Linux/UNIX,9d074b5b-1187-41ce-b3c6-7db1f55fb791,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.155, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,5145.0,d3.2xlarge,Linux/UNIX,175edfcb-e16a-43c3-81b0-e4eb9c1787b7,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,6174.0,d3.2xlarge,Linux/UNIX,9c0836ff-399a-4fe3-954c-6c8866c52641,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,9870.0,d3.2xlarge,Linux/UNIX,812bb327-6390-40b0-a9b7-b34599d7e05c,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,12348.0,d3.2xlarge,Linux/UNIX,05100fec-f06b-4169-849c-d03acdc78ab2,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.2xlarge,Linux/UNIX,61320cf4-aa59-4e84-b74b-8ca450b34518,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.629, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.2xlarge,Linux/UNIX,57cb7e9f-aa6d-4a91-98aa-a727c9d0866c,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.755, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.2xlarge,Linux/UNIX,dfc9eedc-a3eb-4a25-a3a6-f994b9d51db8,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.432, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.2xlarge,Linux/UNIX,73295a8d-1a8c-42ec-b978-f32c3d8dafed,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.518, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,2625.0,d3.2xlarge,Linux/UNIX,81b83539-d87f-4ba2-98d8-b15ff8eadd5f,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.3, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,3150.0,d3.2xlarge,Linux/UNIX,b38fafeb-bf12-45eb-889f-e56710e98b50,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.36, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,5250.0,d3.2xlarge,Linux/UNIX,782491e9-eadf-41c5-b6e6-1b025766ec2b,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.2, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,6300.0,d3.2xlarge,Linux/UNIX,4944d33f-4f3b-4297-b1d3-87e5f6fb5bba,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.24, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,10290.0,d3.4xlarge,Linux/UNIX,0d65ef42-ebbe-486c-8da0-971e612ceaca,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,12348.0,d3.4xlarge,Linux/UNIX,e7b942fa-be76-4967-9c8d-12557e36ea14,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,19740.0,d3.4xlarge,Linux/UNIX,bc9fd001-a6e8-4684-88c9-a73f5f98361b,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,24697.0,d3.4xlarge,Linux/UNIX,69c9ae9f-bfbd-4512-b60b-a23dd59d9ebe,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.4xlarge,Linux/UNIX,9ffbf0b5-a577-42ac-a4fc-62fd983282ab,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 1.259, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.4xlarge,Linux/UNIX,4864ad98-7edd-4e86-aafe-9cc77d51f6f8,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 1.51, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.4xlarge,Linux/UNIX,864a4628-a60b-4a9e-b89a-7df2f3b57f93,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.863, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.4xlarge,Linux/UNIX,778b7a63-f520-4b14-b951-cbc2b82a01fa,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 1.036, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,5250.0,d3.4xlarge,Linux/UNIX,3d933a56-e5b0-468c-9697-cfb3dff16e87,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.599, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,6300.0,d3.4xlarge,Linux/UNIX,56c7e9a8-e350-4215-a7d2-e38bb18993d0,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.719, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,10500.0,d3.4xlarge,Linux/UNIX,f4c1327c-8c41-4e0e-833d-7746b24111c5,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.4, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,12600.0,d3.4xlarge,Linux/UNIX,85675f90-da20-4645-8679-23a3b88972c4,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.479, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,20580.0,d3.8xlarge,Linux/UNIX,0a63c224-62fe-4424-a841-499789e2ab2c,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,24697.0,d3.8xlarge,Linux/UNIX,50aec781-af5c-4cd4-a075-9c84bd82d37e,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,39481.0,d3.8xlarge,Linux/UNIX,e83af0bc-4fd1-43d2-aa2d-b8c393c3e723,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,49393.0,d3.8xlarge,Linux/UNIX,ed4c3bab-70a5-43a6-ada8-4a4105c0210d,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.8xlarge,Linux/UNIX,1c1df34a-6b5e-45a8-850a-acd74eefdd86,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 2.51718, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.8xlarge,Linux/UNIX,366f8ca2-6d4d-46ae-8388-071c402a334b,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 3.02061, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.8xlarge,Linux/UNIX,a6a2c716-365e-4159-88e4-aaa058445f68,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 1.72606, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.8xlarge,Linux/UNIX,93392c1c-f8fc-4164-abc0-f9244863dbd1,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 2.07128, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,10500.0,d3.8xlarge,Linux/UNIX,20ecd8ef-981a-461c-b55b-6f6e64396911,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 1.19866, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,12600.0,d3.8xlarge,Linux/UNIX,ccf205f7-5130-46f6-96e6-3a62e4b43c56,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 1.43839, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,21000.0,d3.8xlarge,Linux/UNIX,bad85624-e55e-4b54-aea5-83105d0c3e9e,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.7991, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,25201.0,d3.8xlarge,Linux/UNIX,338b98d8-b6f9-4fe4-835f-ef96de20252e,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.95892, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,2573.0,d3.xlarge,Linux/UNIX,1dbe2df6-e732-4fd4-a602-11ef92ed5adb,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,3087.0,d3.xlarge,Linux/UNIX,46a7ae13-0d29-4c1f-86cf-bbd8fb5609d1,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,4935.0,d3.xlarge,Linux/UNIX,512a9c99-567c-4636-a396-af8a18780a6a,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,6174.0,d3.xlarge,Linux/UNIX,308c4f1f-0122-4a0f-821f-487c3484f9eb,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.xlarge,Linux/UNIX,89c6a1b5-d471-479c-8453-2436fa13fbcf,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.315, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3.xlarge,Linux/UNIX,930b394f-9232-4ffe-aae6-5262adb9a21e,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.378, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.xlarge,Linux/UNIX,7aa54441-b77e-45be-9b1d-2794069730e6,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.216, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3.xlarge,Linux/UNIX,b080e159-60b1-4daf-9a97-d4f388098a29,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.259, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,1313.0,d3.xlarge,Linux/UNIX,15d87c17-bcc3-4f97-a6c5-7cc4c8eec252,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.15, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,1575.0,d3.xlarge,Linux/UNIX,e4f060b0-9b2e-4de2-b126-ddc35b8cd960,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.18, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,2625.0,d3.xlarge,Linux/UNIX,d1a7fbfa-216b-424e-89b7-37bdd36f8b27,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.1, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,3150.0,d3.xlarge,Linux/UNIX,cb774b73-6bbf-4626-8ebe-f769a05f48ae,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.12, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,32495.0,d3en.12xlarge,Linux/UNIX,f948332a-10ef-47ea-9dc7-bd7a0c122deb,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,38994.0,d3en.12xlarge,Linux/UNIX,9a12b2e3-832a-479d-a7e7-0f619a0a0619,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,62337.0,d3en.12xlarge,Linux/UNIX,b2b202d8-4275-47d3-97d3-988689937d89,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,77988.0,d3en.12xlarge,Linux/UNIX,038f59b4-c4e6-49c6-b36a-c8d54f1a555a,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3en.12xlarge,Linux/UNIX,eea901eb-edd0-4853-95fc-b30adf060766,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 3.97444, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,0.0,d3en.12xlarge,Linux/UNIX,81772350-ae61-486e-8f8a-f1fcb3a6fafc,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 4.76933, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3en.12xlarge,Linux/UNIX,3530146f-a9e8-41c5-aa6d-bb02cdb9cdcc,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 2.72533, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,94608000,0.0,d3en.12xlarge,Linux/UNIX,0b0f6d5a-faee-4747-8b3c-c7b1706838c4,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 3.2704, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1c,31536000,16579.0,d3en.12xlarge,Linux/UNIX,257d05eb-d08f-4e96-82c0-3182581de91f,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 1.89259, 'Frequency': 'Hourly'}]",Availability Zone
