"Name","API Name","Instance Memory","vCPUs","Instance Storage","Network Performance","Linux On Demand cost","Linux Reserved cost","Linux Spot Minimum cost","Windows On Demand cost","Windows Reserved cost"
"M6ID 12xlarge","m6id.12xlarge","192.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","18.75 Gigabit","$2.8476 hourly","$1.3005 hourly","$0.8139 hourly","$5.0556 hourly","$3.5085 hourly"
"M5N 12xlarge","m5n.12xlarge","192.0 GiB","48 vCPUs","EBS only","50 Gigabit","$2.8560 hourly","$1.1475 hourly","$0.9876 hourly","$5.0640 hourly","$3.3556 hourly"
"M6GD 16xlarge","m6gd.16xlarge","256.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$2.8928 hourly","$1.3129 hourly","$1.1579 hourly","unavailable","unavailable"
"M6GD Metal","m6gd.metal","256.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$2.8928 hourly","$1.3129 hourly","$0.8855 hourly","unavailable","unavailable"
"IM4GN Eight Extra Large","im4gn.8xlarge","128.0 GiB","32 vCPUs","15000 GB                 (2 * 7500 GB NVMe SSD)","50 Gigabit","$2.9103 hourly","$1.4488 hourly","$1.3389 hourly","unavailable","unavailable"
"R5 12xlarge","r5.12xlarge","384.0 GiB","48 vCPUs","EBS only","12 Gigabit","$3.0240 hourly","$1.4314 hourly","$0.8716 hourly","$5.2320 hourly","$3.6394 hourly"
"R6I 12xlarge","r6i.12xlarge","384.0 GiB","48 vCPUs","EBS only","18.75 Gigabit","$3.0240 hourly","$1.4314 hourly","$0.5268 hourly","$5.2320 hourly","$3.6394 hourly"
"C5 High-CPU 18xlarge","c5.18xlarge","144.0 GiB","72 vCPUs","EBS only","25 Gigabit","$3.0600 hourly","$1.3237 hourly","$0.6841 hourly","$6.3720 hourly","$4.6357 hourly"
"P3 High Performance GPU Double Extra Large","p3.2xlarge","61.0 GiB","8 vCPUs","EBS only","Up to 10 Gigabit","$3.0600 hourly","$1.6283 hourly","$0.9180 hourly","$3.4280 hourly","$1.9963 hourly"
"M6I 16xlarge","m6i.16xlarge","256.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.0720 hourly","$1.4137 hourly","$1.0775 hourly","$6.0160 hourly","$4.3577 hourly"
"M5 General Purpose 16xlarge","m5.16xlarge","256.0 GiB","64 vCPUs","EBS only","20 Gigabit","$3.0720 hourly","$1.4137 hourly","$1.2609 hourly","$6.0160 hourly","$4.3577 hourly"
"R6IDN Eight Extra Large","r6idn.8xlarge","256.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","50 Gigabit","$3.1262 hourly","$1.3263 hourly","$0.5353 hourly","$4.5982 hourly","$2.7983 hourly"
"R5AD 12xlarge","r5ad.12xlarge","384.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","10 Gigabit","$3.1440 hourly","$1.4697 hourly","$0.9234 hourly","$5.3520 hourly","$3.6777 hourly"
"M4 General Purpose 16xlarge","m4.16xlarge","256.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.2000 hourly","$1.4425 hourly","$1.0760 hourly","$6.1440 hourly","$4.3866 hourly"
"C6ID 16xlarge","c6id.16xlarge","128.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$3.2256 hourly","$1.4159 hourly","$1.0690 hourly","$6.1696 hourly","$4.3599 hourly"
"R6G Metal","r6g.metal","512.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.2256 hourly","$1.5164 hourly","$1.1424 hourly","unavailable","unavailable"
"R6G 16xlarge","r6g.16xlarge","512.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.2256 hourly","$1.5164 hourly","$0.7024 hourly","unavailable","unavailable"
"M5DN 12xlarge","m5dn.12xlarge","192.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","50 Gigabit","$3.2640 hourly","$1.3243 hourly","$0.7339 hourly","$5.4720 hourly","$3.5323 hourly"
"M5AD 16xlarge","m5ad.16xlarge","256.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","12 Gigabit","$3.2960 hourly","$1.5084 hourly","$1.0035 hourly","$6.2400 hourly","$4.4524 hourly"
"X2IEDN Quadruple Extra Large","x2iedn.4xlarge","512.0 GiB","16 vCPUs","475 GB                 NVMe SSD","Up to 25 Gigabit","$3.3345 hourly","$1.1666 hourly","$1.0004 hourly","$4.0705 hourly","$1.9026 hourly"
"X1E Quadruple Extra Large","x1e.4xlarge","488.0 GiB","16 vCPUs","480 GB                 SSD","Up to 10 Gigabit","$3.3360 hourly","$1.1191 hourly","$1.0008 hourly","$4.0720 hourly","$1.8551 hourly"
"M6IN 12xlarge","m6in.12xlarge","192.0 GiB","48 vCPUs","EBS only","75 Gigabit","$3.3415 hourly","$1.3426 hourly","$0.8791 hourly","$5.5495 hourly","$3.5506 hourly"
"I2 Quadruple Extra Large","i2.4xlarge","122.0 GiB","16 vCPUs","3200 GB                 (4 * 800 GB SSD)","High","$3.4100 hourly","$1.2807 hourly","$1.0847 hourly","$3.8910 hourly","$1.7511 hourly"
"R7G Metal","r7g.metal","512.0 GiB","64 vCPUs","EBS only","30 Gigabit","$3.4272 hourly","$1.6223 hourly","$1.1252 hourly","unavailable","unavailable"
"R7G 16xlarge","r7g.16xlarge","512.0 GiB","64 vCPUs","EBS only","30 Gigabit","$3.4272 hourly","$1.6223 hourly","$1.0636 hourly","unavailable","unavailable"
"C5 High-CPU 18xlarge","c5d.18xlarge","144.0 GiB","72 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","25 Gigabit","$3.4560 hourly","$1.4970 hourly","$0.7381 hourly","$6.7680 hourly","$4.8090 hourly"
"R5D 12xlarge","r5d.12xlarge","384.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","12 Gigabit","$3.4560 hourly","$1.6149 hourly","$0.8268 hourly","$5.6640 hourly","$3.8229 hourly"
"G4AD 16xlarge","g4ad.16xlarge","256.0 GiB","64 vCPUs","2400 GB                 (2 * 1200 GB NVMe SSD)","25 Gigabit","$3.4680 hourly","$1.9040 hourly","$1.7096 hourly","$6.4120 hourly","$4.8480 hourly"
"R5N 12xlarge","r5n.12xlarge","384.0 GiB","48 vCPUs","EBS only","50 Gigabit","$3.5760 hourly","$1.5139 hourly","$0.8642 hourly","$5.7840 hourly","$3.7219 hourly"
"R5B 12xlarge","r5b.12xlarge","384.0 GiB","48 vCPUs","EBS only","12 Gigabit","$3.5760 hourly","$1.5139 hourly","$0.9221 hourly","$5.7840 hourly","$3.7219 hourly"
"M5 General Purpose 16xlarge","m5d.16xlarge","256.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","20 Gigabit","$3.6160 hourly","$1.6514 hourly","$1.0687 hourly","$6.5600 hourly","$4.5954 hourly"
"R5A 16xlarge","r5a.16xlarge","512.0 GiB","64 vCPUs","EBS only","12 Gigabit","$3.6160 hourly","$1.7116 hourly","$1.0298 hourly","$6.5600 hourly","$4.6556 hourly"
"R6A 16xlarge","r6a.16xlarge","512.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.6288 hourly","$1.7177 hourly","$1.1358 hourly","$6.5728 hourly","$4.6616 hourly"
"R6ID 12xlarge","r6id.12xlarge","384.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","18.75 Gigabit","$3.6288 hourly","$1.6917 hourly","$1.0064 hourly","$5.8368 hourly","$3.8997 hourly"
"C6IN 16xlarge","c6in.16xlarge","128.0 GiB","64 vCPUs","EBS only","100 Gigabit","$3.6288 hourly","$1.3770 hourly","$1.2082 hourly","$6.5728 hourly","$4.3210 hourly"
"C6A 24xlarge","c6a.24xlarge","192.0 GiB","96 vCPUs","EBS only","37.5 Gigabit","$3.6720 hourly","$1.6088 hourly","$1.6474 hourly","$8.0880 hourly","$6.0248 hourly"
"R6GD 16xlarge","r6gd.16xlarge","512.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$3.6864 hourly","$1.7142 hourly","$1.1947 hourly","unavailable","unavailable"
"R6GD Metal","r6gd.metal","512.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$3.6864 hourly","$1.7142 hourly","$1.0683 hourly","unavailable","unavailable"
"C5A 24xlarge","c5a.24xlarge","192.0 GiB","96 vCPUs","EBS only","20 Gigabit","$3.6960 hourly","$1.6191 hourly","$1.8139 hourly","$8.1120 hourly","$6.0351 hourly"
"H1 16xlarge","h1.16xlarge","256.0 GiB","64 vCPUs","16000 GB                 (8 * 2000 GB HDD)","25 Gigabit","$3.7440 hourly","$1.8873 hourly","$2.2275 hourly","$6.6880 hourly","$4.8313 hourly"
"M6ID 16xlarge","m6id.16xlarge","256.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$3.7968 hourly","$1.7340 hourly","$1.0960 hourly","$6.7408 hourly","$4.6780 hourly"
"M5N 16xlarge","m5n.16xlarge","256.0 GiB","64 vCPUs","EBS only","75 Gigabit","$3.8080 hourly","$1.5301 hourly","$1.2703 hourly","$6.7520 hourly","$4.4740 hourly"
"M6IDN 12xlarge","m6idn.12xlarge","192.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","75 Gigabit","$3.8189 hourly","$1.5490 hourly","$0.7958 hourly","$6.0269 hourly","$3.7570 hourly"
"C5N 18xlarge","c5n.18xlarge","192.0 GiB","72 vCPUs","EBS only","100 Gigabit","$3.8880 hourly","$1.4753 hourly","$1.1777 hourly","$7.2000 hourly","$4.7873 hourly"
"C5N Metal","c5n.metal","192.0 GiB","72 vCPUs","EBS only","100 Gigabit","$3.8880 hourly","$1.4753 hourly","$1.0121 hourly","$7.2000 hourly","$4.7873 hourly"
"G4DN 12xlarge","g4dn.12xlarge","192.0 GiB","48 vCPUs","900 GB                 NVMe SSD","50 Gigabit","$3.9120 hourly","$1.8402 hourly","$1.8889 hourly","$6.1200 hourly","$4.0482 hourly"
"M5ZN Metal","m5zn.metal","192.0 GiB","48 vCPUs","EBS only","100 Gigabit","$3.9641 hourly","$1.8647 hourly","$0.7659 hourly","$6.1721 hourly","$4.0727 hourly"
"M5ZN 12xlarge","m5zn.12xlarge","192.0 GiB","48 vCPUs","EBS only","100 Gigabit","$3.9641 hourly","$1.8647 hourly","$1.0699 hourly","$6.1721 hourly","$4.0727 hourly"
"D3 Eight Extra Large","d3.8xlarge","256.0 GiB","32 vCPUs","47520 GB                 (24 * 1980 GB NVMe HDD)","25 Gigabit","$3.9955 hourly","$1.8795 hourly","$1.4685 hourly","$5.4675 hourly","$3.3515 hourly"
"R5DN 12xlarge","r5dn.12xlarge","384.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","50 Gigabit","$4.0080 hourly","$1.7008 hourly","$1.0401 hourly","$6.2160 hourly","$3.9088 hourly"
"X2GD 12xlarge","x2gd.12xlarge","768.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","20 Gigabit","$4.0080 hourly","$1.4910 hourly","$1.8532 hourly","unavailable","unavailable"
"R6I 16xlarge","r6i.16xlarge","512.0 GiB","64 vCPUs","EBS only","25 Gigabit","$4.0320 hourly","$1.9085 hourly","$1.3530 hourly","$6.9760 hourly","$4.8525 hourly"
"R5 16xlarge","r5.16xlarge","512.0 GiB","64 vCPUs","EBS only","20 Gigabit","$4.0320 hourly","$1.9085 hourly","$0.6689 hourly","$6.9760 hourly","$4.8525 hourly"
"C5 High-CPU Metal","c5.metal","192.0 GiB","96 vCPUs","EBS only","25 Gigabit","$4.0800 hourly","$1.7873 hourly","$0.9219 hourly","$8.4960 hourly","$6.2033 hourly"
"C5 High-CPU 24xlarge","c5.24xlarge","192.0 GiB","96 vCPUs","EBS only","25 Gigabit","$4.0800 hourly","$1.7873 hourly","$0.9122 hourly","$8.4960 hourly","$6.2033 hourly"
"C6I 24xlarge","c6i.24xlarge","192.0 GiB","96 vCPUs","EBS only","37.5 Gigabit","$4.0800 hourly","$1.7875 hourly","$1.9938 hourly","$8.4960 hourly","$6.2035 hourly"
"C5AD 24xlarge","c5ad.24xlarge","192.0 GiB","96 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","20 Gigabit","$4.1280 hourly","$1.8124 hourly","$1.5171 hourly","$8.5440 hourly","$6.2283 hourly"
"M5A 24xlarge","m5a.24xlarge","384.0 GiB","96 vCPUs","EBS only","20 Gigabit","$4.1280 hourly","$1.8933 hourly","$1.5762 hourly","$8.5440 hourly","$6.3093 hourly"
"M6A 24xlarge","m6a.24xlarge","384.0 GiB","96 vCPUs","EBS only","37.5 Gigabit","$4.1472 hourly","$1.9085 hourly","$1.8155 hourly","$8.5632 hourly","$6.3245 hourly"
"R6IN 12xlarge","r6in.12xlarge","384.0 GiB","48 vCPUs","EBS only","75 Gigabit","$4.1839 hourly","$1.7713 hourly","$0.8943 hourly","$6.3919 hourly","$3.9793 hourly"
"R5AD 16xlarge","r5ad.16xlarge","512.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","12 Gigabit","$4.1920 hourly","$1.9596 hourly","$1.0464 hourly","$7.1360 hourly","$4.9036 hourly"
"R4 High-Memory 16xlarge","r4.16xlarge","488.0 GiB","64 vCPUs","EBS only","25 Gigabit","$4.2560 hourly","$1.9114 hourly","$1.1447 hourly","$7.2000 hourly","$4.8554 hourly"
"M5DN 16xlarge","m5dn.16xlarge","256.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","75 Gigabit","$4.3520 hourly","$1.7657 hourly","$0.9111 hourly","$7.2960 hourly","$4.7097 hourly"
"G4DN 16xlarge","g4dn.16xlarge","256.0 GiB","64 vCPUs","900 GB                 NVMe SSD","50 Gigabit","$4.3520 hourly","$2.0472 hourly","$1.8053 hourly","$7.2960 hourly","$4.9912 hourly"
"M6IN 16xlarge","m6in.16xlarge","256.0 GiB","64 vCPUs","EBS only","100 Gigabit","$4.4554 hourly","$1.7902 hourly","$1.1225 hourly","$7.3994 hourly","$4.7342 hourly"
"Z1D Metal","z1d.metal","384.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","25 Gigabit","$4.4640 hourly","$1.9246 hourly","$2.0874 hourly","$6.6720 hourly","$4.1326 hourly"
"Z1D 12xlarge","z1d.12xlarge","384.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","25 Gigabit","$4.4640 hourly","$1.9246 hourly","$2.1384 hourly","$6.6720 hourly","$4.1326 hourly"
"G3 Graphics GPU 16xlarge","g3.16xlarge","488.0 GiB","64 vCPUs","EBS only","25 Gigabit","$4.5600 hourly","$2.4252 hourly","$2.3245 hourly","$7.5040 hourly","$5.3692 hourly"
"M5 General Purpose 24xlarge","m5.24xlarge","384.0 GiB","96 vCPUs","EBS only","25 Gigabit","$4.6080 hourly","$2.1205 hourly","$0.9578 hourly","$9.0240 hourly","$6.5366 hourly"
"M6I 24xlarge","m6i.24xlarge","384.0 GiB","96 vCPUs","EBS only","37.5 Gigabit","$4.6080 hourly","$2.1205 hourly","$1.5337 hourly","$9.0240 hourly","$6.5366 hourly"
"C5 High-CPU 24xlarge","c5d.24xlarge","192.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","25 Gigabit","$4.6080 hourly","$2.0192 hourly","$1.3329 hourly","$9.0240 hourly","$6.4352 hourly"
"M5 General Purpose Metal","m5.metal","384.0 GiB","96 vCPUs","EBS only","25 Gigabit","$4.6080 hourly","$2.1205 hourly","$1.6358 hourly","$9.0240 hourly","$6.5366 hourly"
"C5 High-CPU Metal","c5d.metal","192.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","25 Gigabit","$4.6080 hourly","$2.0192 hourly","$0.9122 hourly","$9.0240 hourly","$6.4352 hourly"
"R5D 16xlarge","r5d.16xlarge","512.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","20 Gigabit","$4.6080 hourly","$2.1532 hourly","$0.8927 hourly","$7.5520 hourly","$5.0973 hourly"
"IS4GEN Eight Extra Large","is4gen.8xlarge","192.0 GiB","32 vCPUs","30000 GB                 (4 * 7500 GB NVMe SSD)","50 Gigabit","$4.6104 hourly","$2.1831 hourly","$1.4319 hourly","unavailable","unavailable"
"R6IDN 12xlarge","r6idn.12xlarge","384.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","75 Gigabit","$4.6894 hourly","$1.9894 hourly","$0.8595 hourly","$6.8974 hourly","$4.1974 hourly"
"INF1 24xlarge","inf1.24xlarge","192.0 GiB","96 vCPUs","EBS only","100 Gigabit","$4.7210 hourly","$2.3657 hourly","$2.1880 hourly","unavailable","unavailable"
"R5B 16xlarge","r5b.16xlarge","512.0 GiB","64 vCPUs","EBS only","20 Gigabit","$4.7680 hourly","$2.0186 hourly","$1.4019 hourly","$7.7120 hourly","$4.9626 hourly"
"R5N 16xlarge","r5n.16xlarge","512.0 GiB","64 vCPUs","EBS only","75 Gigabit","$4.7680 hourly","$2.0186 hourly","$1.3910 hourly","$7.7120 hourly","$4.9626 hourly"
"C6ID 24xlarge","c6id.24xlarge","192.0 GiB","96 vCPUs","5700 GB                 (4 * 1425 GB NVMe SSD)","37.5 Gigabit","$4.8384 hourly","$2.1239 hourly","$1.7838 hourly","$9.2544 hourly","$6.5398 hourly"
"R6ID 16xlarge","r6id.16xlarge","512.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$4.8384 hourly","$2.2556 hourly","$1.3782 hourly","$7.7824 hourly","$5.1996 hourly"
"C6A 32xlarge","c6a.32xlarge","256.0 GiB","128 vCPUs","EBS only","50 Gigabit","$4.8960 hourly","$2.1450 hourly","$1.2919 hourly","$10.7840 hourly","$8.0330 hourly"
"M5AD 24xlarge","m5ad.24xlarge","384.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","20 Gigabit","$4.9440 hourly","$2.2627 hourly","$1.8792 hourly","$9.3600 hourly","$6.6787 hourly"
"I3 High I/O 16xlarge","i3.16xlarge","488.0 GiB","64 vCPUs","15200 GB                 (8 * 1900 GB NVMe SSD)","25 Gigabit","$4.9920 hourly","$2.5245 hourly","$1.4976 hourly","$7.9360 hourly","$5.4685 hourly"
"I3 High I/O Metal","i3.metal","512.0 GiB","72 vCPUs","15200 GB                 (8 * 1900 GB NVMe SSD)","25 Gigabit","$4.9920 hourly","$2.5245 hourly","$1.4976 hourly","$7.9360 hourly","$5.4685 hourly"
"M6IDN 16xlarge","m6idn.16xlarge","256.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","100 Gigabit","$5.0918 hourly","$2.0654 hourly","$0.9919 hourly","$8.0358 hourly","$5.0094 hourly"
"R5DN 16xlarge","r5dn.16xlarge","512.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","75 Gigabit","$5.3440 hourly","$2.2677 hourly","$1.2848 hourly","$8.2880 hourly","$5.2117 hourly"
"X2GD Metal","x2gd.metal","1024.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$5.3440 hourly","$1.9880 hourly","$2.7938 hourly","unavailable","unavailable"
"X2GD 16xlarge","x2gd.16xlarge","1024.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$5.3440 hourly","$1.9880 hourly","$2.4957 hourly","unavailable","unavailable"
"M5 General Purpose 24xlarge","m5d.24xlarge","384.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","25 Gigabit","$5.4240 hourly","$2.4771 hourly","$1.8006 hourly","$9.8400 hourly","$6.8932 hourly"
"I3EN 12xlarge","i3en.12xlarge","384.0 GiB","48 vCPUs","30000 GB                 (4 * 7500 GB NVMe SSD)","50 Gigabit","$5.4240 hourly","$2.4671 hourly","$1.6272 hourly","$7.6320 hourly","$4.6751 hourly"
"R5A 24xlarge","r5a.24xlarge","768.0 GiB","96 vCPUs","EBS only","20 Gigabit","$5.4240 hourly","$2.5674 hourly","$1.5879 hourly","$9.8400 hourly","$6.9834 hourly"
"M5 General Purpose Metal","m5d.metal","384.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","25 Gigabit","$5.4240 hourly","$2.4771 hourly","$0.9578 hourly","$9.8400 hourly","$6.8932 hourly"
"C6I 32xlarge","c6i.32xlarge","256.0 GiB","128 vCPUs","EBS only","50 Gigabit","$5.4400 hourly","$2.3834 hourly","$1.2771 hourly","$11.3280 hourly","$8.2713 hourly"
"C6I Metal","c6i.metal","256.0 GiB","128 vCPUs","EBS only","50 Gigabit","$5.4400 hourly","$2.3834 hourly","$1.2771 hourly","$11.3280 hourly","$8.2713 hourly"
"C6IN 24xlarge","c6in.24xlarge","192.0 GiB","96 vCPUs","EBS only","150 Gigabit","$5.4432 hourly","$2.0654 hourly","$1.4484 hourly","$9.8592 hourly","$6.4815 hourly"
"R6A 24xlarge","r6a.24xlarge","768.0 GiB","96 vCPUs","EBS only","37.5 Gigabit","$5.4432 hourly","$2.5765 hourly","$1.7212 hourly","$9.8592 hourly","$6.9925 hourly"
"I4I 16xlarge","i4i.16xlarge","512.0 GiB","64 vCPUs","15000 GB                 (4 * 3750 GB NVMe SSD)","37.5 Gigabit","$5.4910 hourly","$2.7659 hourly","$1.6473 hourly","$8.4350 hourly","$5.7100 hourly"
"D2 Eight Extra Large","d2.8xlarge","244.0 GiB","36 vCPUs","49152 GB                 (24 * 2048 GB HDD)","10 Gigabit","$5.5200 hourly","$2.4263 hourly","$1.6560 hourly","$6.1980 hourly","$2.4943 hourly"
"M6A 32xlarge","m6a.32xlarge","512.0 GiB","128 vCPUs","EBS only","50 Gigabit","$5.5296 hourly","$2.5447 hourly","$2.6475 hourly","$11.4176 hourly","$8.4327 hourly"
"R6IN 16xlarge","r6in.16xlarge","512.0 GiB","64 vCPUs","EBS only","100 Gigabit","$5.5786 hourly","$2.3618 hourly","$1.0968 hourly","$8.5226 hourly","$5.3057 hourly"
"M6ID 24xlarge","m6id.24xlarge","384.0 GiB","96 vCPUs","5700 GB                 (4 * 1425 GB NVMe SSD)","37.5 Gigabit","$5.6952 hourly","$2.6010 hourly","$2.1195 hourly","$10.1112 hourly","$7.0170 hourly"
"M5N Metal","m5n.metal","384.0 GiB","96 vCPUs","EBS only","100 Gigabit","$5.7120 hourly","$2.2951 hourly","$2.1010 hourly","$10.1280 hourly","$6.7111 hourly"
"M5N 24xlarge","m5n.24xlarge","384.0 GiB","96 vCPUs","EBS only","100 Gigabit","$5.7120 hourly","$2.2951 hourly","$1.6748 hourly","$10.1280 hourly","$6.7111 hourly"
"IM4GN 16xlarge","im4gn.16xlarge","256.0 GiB","64 vCPUs","30000 GB                 (4 * 7500 GB NVMe SSD)","100 Gigabit","$5.8207 hourly","$2.8977 hourly","$2.9704 hourly","unavailable","unavailable"
"R5 Metal","r5.metal","768.0 GiB","96 vCPUs","EBS only","25 Gigabit","$6.0480 hourly","$2.8627 hourly","$1.8879 hourly","$10.4640 hourly","$7.2788 hourly"
"R5 24xlarge","r5.24xlarge","768.0 GiB","96 vCPUs","EBS only","25 Gigabit","$6.0480 hourly","$2.8627 hourly","$1.3149 hourly","$10.4640 hourly","$7.2788 hourly"
"R6I 24xlarge","r6i.24xlarge","768.0 GiB","96 vCPUs","EBS only","37.5 Gigabit","$6.0480 hourly","$2.8627 hourly","$1.5346 hourly","$10.4640 hourly","$7.2788 hourly"
"M6I 32xlarge","m6i.32xlarge","512.0 GiB","128 vCPUs","EBS only","50 Gigabit","$6.1440 hourly","$2.8274 hourly","$2.4609 hourly","$12.0320 hourly","$8.7154 hourly"
"M6I Metal","m6i.metal","512.0 GiB","128 vCPUs","EBS only","50 Gigabit","$6.1440 hourly","$2.8274 hourly","$2.2134 hourly","$12.0320 hourly","$8.7154 hourly"
"R6IDN 16xlarge","r6idn.16xlarge","512.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","100 Gigabit","$6.2525 hourly","$2.6525 hourly","$1.1230 hourly","$9.1965 hourly","$5.5966 hourly"
"R5AD 24xlarge","r5ad.24xlarge","768.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","20 Gigabit","$6.2880 hourly","$2.9394 hourly","$1.7542 hourly","$10.7040 hourly","$7.3554 hourly"
"C6ID 32xlarge","c6id.32xlarge","256.0 GiB","128 vCPUs","7600 GB                 (4 * 1900 GB NVMe SSD)","50 Gigabit","$6.4512 hourly","$2.8318 hourly","$2.7863 hourly","$12.3392 hourly","$8.7198 hourly"
"C6ID Metal","c6id.metal","256.0 GiB","128 vCPUs","7600 GB                 (4 * 1900 GB NVMe SSD)","50 Gigabit","$6.4512 hourly","$2.8318 hourly","$2.4842 hourly","$12.3392 hourly","$8.7198 hourly"
"INF2 24xlarge","inf2.24xlarge","384.0 GiB","96 vCPUs","EBS only","50 Gigabit","$6.4906 hourly","$3.1804 hourly","$4.4220 hourly","unavailable","unavailable"
"M5DN 24xlarge","m5dn.24xlarge","384.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","100 Gigabit","$6.5280 hourly","$2.6486 hourly","$1.6261 hourly","$10.9440 hourly","$7.0645 hourly"
"M5DN Metal","m5dn.metal","384.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","100 Gigabit","$6.5280 hourly","$2.6486 hourly","$1.4531 hourly","$10.9440 hourly","$7.0645 hourly"
"X1 Extra High-Memory 16xlarge","x1.16xlarge","976.0 GiB","64 vCPUs","1920 GB                 SSD","10 Gigabit","$6.6690 hourly","$2.2371 hourly","$2.5297 hourly","$9.6130 hourly","$5.1811 hourly"
"X2IEDN Eight Extra Large","x2iedn.8xlarge","1024.0 GiB","32 vCPUs","950 GB                 NVMe SSD","25 Gigabit","$6.6690 hourly","$2.3332 hourly","$2.0007 hourly","$8.1410 hourly","$3.8052 hourly"
"X2IDN 16xlarge","x2idn.16xlarge","1024.0 GiB","64 vCPUs","1900 GB                 NVMe SSD","50 Gigabit","$6.6690 hourly","$2.3332 hourly","$2.9124 hourly","$9.6130 hourly","$5.2772 hourly"
"X1E Eight Extra Large","x1e.8xlarge","976.0 GiB","32 vCPUs","960 GB                 SSD","Up to 10 Gigabit","$6.6720 hourly","$2.2381 hourly","$2.0016 hourly","$8.1440 hourly","$3.7101 hourly"
"M6IN 24xlarge","m6in.24xlarge","384.0 GiB","96 vCPUs","EBS only","150 Gigabit","$6.6830 hourly","$2.6852 hourly","$1.9149 hourly","$11.0990 hourly","$7.1013 hourly"
"I2 Eight Extra Large","i2.8xlarge","244.0 GiB","32 vCPUs","6400 GB                 (8 * 800 GB SSD)","10 Gigabit","$6.8200 hourly","$2.5614 hourly","$2.0460 hourly","$7.7820 hourly","$3.5023 hourly"
"R5D 24xlarge","r5d.24xlarge","768.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","25 Gigabit","$6.9120 hourly","$3.2299 hourly","$1.2599 hourly","$11.3280 hourly","$7.6459 hourly"
"R5D Metal","r5d.metal","768.0 GiB","96 vCPUs","3600 GB                 (4 * 900 GB NVMe SSD)","25 Gigabit","$6.9120 hourly","$3.2299 hourly","$1.0034 hourly","$11.3280 hourly","$7.6459 hourly"
