AvailabilityZone,Duration,FixedPrice,InstanceType,ProductDescription,ReservedInstancesOfferingId,UsagePrice,CurrencyCode,InstanceTenancy,Marketplace,OfferingClass,OfferingType,PricingDetails,RecurringCharges,Scope
us-east-1a,31536000,77.0,a1.medium,Linux/UNIX,46543c04-d944-4b03-ab41-00d08bce6948,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.0088, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,134.0,a1.medium,Linux/UNIX,761adcf8-01dc-4f57-9c81-27196a7552d4,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.0051, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,154.0,a1.medium,Linux/UNIX,f0c23570-0c0e-42dc-b799-b286826c3290,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.0059, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,2102.0,a1.metal,Linux/UNIX,7d8764ef-dbad-4134-b86d-0f502cc345f1,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,2417.0,a1.metal,Linux/UNIX,afc8e192-f041-488a-96f1-43155d55f14f,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,4032.0,a1.metal,Linux/UNIX,336bd18b-5f03-489f-ba4a-0412fed8492f,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,4834.0,a1.metal,Linux/UNIX,5fd1b3e7-2007-43da-aa47-de58c86a6138,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,a1.metal,Linux/UNIX,84f0ef2e-4f0b-413e-a829-9d5e4ced1fb7,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.257, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,a1.metal,Linux/UNIX,96db90f8-9b32-4870-b3d2-8f78bf61b04f,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.296, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,a1.metal,Linux/UNIX,2787f0d6-ae9b-469d-9821-bf42129aeffc,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.176, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,a1.metal,Linux/UNIX,f003cd48-fa86-4308-a008-5f9f2a1e2359,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.203, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,1072.0,a1.metal,Linux/UNIX,3baa580a-0716-4b32-92fc-4861a60625a8,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.122, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,1233.0,a1.metal,Linux/UNIX,fd00cc48-82d7-4d58-b5bf-204d063ff99d,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.141, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,2144.0,a1.metal,Linux/UNIX,e2d2d701-f4a9-419e-b2e2-e257803654f5,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.082, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,2466.0,a1.metal,Linux/UNIX,5f5b082f-6256-42a4-97e9-e2858866cd31,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.094, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,525.0,a1.xlarge,Linux/UNIX,6d1bd012-ff04-4fe1-b9ae-991695f5ce03,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,604.0,a1.xlarge,Linux/UNIX,f085ac2b-cff9-4131-9021-a2b2ff6041ce,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,1008.0,a1.xlarge,Linux/UNIX,0cca2cf6-b9e9-4db9-b5d5-876c217ff90a,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,1208.0,a1.xlarge,Linux/UNIX,0e84ce76-e133-49b2-853a-60f4e0536c32,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,a1.xlarge,Linux/UNIX,4c48ab4b-ad22-4e73-a781-700f0f01a901,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.0643, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,a1.xlarge,Linux/UNIX,855f2e8c-8459-4e28-84ff-61ecfb6be957,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.0739, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,a1.xlarge,Linux/UNIX,5f1ef97a-f0b4-4810-a34a-0f0986c517a4,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.0441, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,a1.xlarge,Linux/UNIX,f151624a-d910-4870-947c-e3bdb2f38f00,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.0507, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,268.0,a1.xlarge,Linux/UNIX,cb3a5f18-0a13-4e81-b7d4-5ec11f203aa5,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.0306, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,308.0,a1.xlarge,Linux/UNIX,cb341f4c-13fc-41ed-aeb7-81eb1291a997,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.0352, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,536.0,a1.xlarge,Linux/UNIX,66f3ad9d-e15e-46fb-9b14-964d308c9fb7,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.0204, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,617.0,a1.xlarge,Linux/UNIX,8fe34647-9d17-441e-851d-eb3fd5d8127b,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.0235, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,671.0,c1.medium,Linux/UNIX,64f29da1-c605-4e49-82ee-fd1505fcf4e8,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,1284.0,c1.medium,Linux/UNIX,7ec408ea-5cda-4934-8988-f8e77343d799,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,c1.medium,Linux/UNIX,2768146a-735a-4a8a-870c-5dab0235cd26,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.091, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,405.0,c1.medium,Linux/UNIX,56e6f19d-a374-44c0-85f8-8c84ee699283,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.032, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,631.0,c1.medium,Linux/UNIX,a6a68d6f-324c-4b67-9d7b-3ee954295500,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.028, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,2703.0,c1.xlarge,Linux/UNIX,6a5b06f9-c73a-446a-bff1-ae9d99009896,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,5139.0,c1.xlarge,Linux/UNIX,c4576e21-0355-4598-ac13-50b623a9e263,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,c1.xlarge,Linux/UNIX,be6da98b-50df-4e56-87ab-24b9a1be016d,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.364, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,1620.0,c1.xlarge,Linux/UNIX,40e18758-651f-429f-81b0-4df5776d138a,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.13, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,2524.0,c1.xlarge,Linux/UNIX,75228970-fbbb-48a2-b36d-02c951c7d1a6,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.112, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,2170.0,c3.2xlarge,Linux/UNIX,9b47b8cb-6243-4890-b9a3-1df225f1437f,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,2496.0,c3.2xlarge,Linux/UNIX,52d835d8-49c3-4653-858f-5065b17caa23,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,4132.0,c3.2xlarge,Linux/UNIX,f1fc8bf5-c51f-48d6-a1f2-c69a9efd4a17,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,5859.0,c3.2xlarge,Linux/UNIX,388a57f0-477e-4e71-aadc-44cfc24186ae,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,c3.2xlarge,Linux/UNIX,383ed5f8-e173-4e2d-ba6d-8f0e8f76bf33,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.292, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,c3.2xlarge,Linux/UNIX,8d5ede5a-3019-467d-8019-056e170e6f23,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.305, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,c3.2xlarge,Linux/UNIX,1022f8eb-f44b-44ab-860a-cdd6de425f59,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.263, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,1304.0,c3.2xlarge,Linux/UNIX,99f3711c-f2b1-403a-a1b9-fc2c3b82089f,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.104, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,1273.0,c3.2xlarge,Linux/UNIX,e99bfebb-b5c3-4860-888d-3fd81ef3033f,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.145, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,2031.0,c3.2xlarge,Linux/UNIX,52a72b71-8c5b-4f2c-9c2b-f977a808b5ff,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.09, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,3521.0,c3.2xlarge,Linux/UNIX,69dab4b4-ac4a-4a9d-8974-91d5ec195f22,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.094, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,4350.0,c3.4xlarge,Linux/UNIX,c769cac6-e5bc-4207-9999-db69556d05d3,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,4992.0,c3.4xlarge,Linux/UNIX,79fcfd74-d3c9-45b7-9f49-82969960b8ee,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,8265.0,c3.4xlarge,Linux/UNIX,019a7070-09de-4641-9ecd-b593c53c192e,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,11745.0,c3.4xlarge,Linux/UNIX,05a95cac-aafa-4164-8a92-cad35213a29d,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,c3.4xlarge,Linux/UNIX,d0b615c1-e0bc-4d5b-9082-4e134ec1fa33,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.584, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,c3.4xlarge,Linux/UNIX,0d5e851f-4b3b-4b3e-a497-17ed56f0be7c,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.611, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,c3.4xlarge,Linux/UNIX,8c790c74-2cf0-4814-9935-7ac5dcce3882,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.526, 'Frequency': 'Hourly'}]",Availability Zone
